timestamp,message,direction,speed,gross
1577847340343,1331,going,3000,130878513
1577847340343,1327,coming,3000,130878513
1577847343156,1006,going,2500,130878513
1577847343156,1006,going,2500,130878513
1577847343156,1006,going,2500,130878513
1577847343156,1006,going,2500,130878513
1577847343875,2743,coming,3000,130878513
1577847343921,1327,going,3000,130878513
1577847343921,1334,coming,3000,130878513
1577847345062,2743,going,3000,130878513
1577847346015,1366,coming,1500,130878513
1577847350609,1006,coming,0,130878513
1577847351828,1006,coming,100,130878513
1577847357656,1006,going,0,130878513
1577847358906,1006,going,100,130878513
1577847362421,8072,coming,0,130878513
1577847362421,8072,going,0,130878513
1577847373109,1366,going,1500,130878513
1577847377531,8695,going,2500,130878513
1577847388312,1334,going,3000,130878513
1577847388312,1327,coming,2600,130878513
1577847391734,3296,coming,3000,130878513
1577847391921,3296,going,3000,130878513
1577847391968,1327,going,2600,130878513
1577847391968,1326,coming,3000,130878513
1577847421421,8072,coming,0,130878513
1577847421421,8072,going,0,130878513
1577847480421,8072,coming,0,130878513
1577847480421,8072,going,0,130878513
1577847538468,1266,coming,0,130878513
1577847539421,8072,coming,0,130878513
1577847539421,8072,going,0,130878513
1577847548156,1266,going,0,130878513
1577847549359,3751,coming,0,130878513
1577847598421,8072,coming,0,130878513
1577847598421,8072,going,0,130878513
1577847657421,8072,coming,0,130878513
1577847657421,8072,going,0,130878513
1577847716421,8072,coming,0,130878513
1577847716421,8072,going,0,130878513
1577847775421,8072,coming,0,130878513
1577847775421,8072,going,0,130878513
1577847834421,8072,coming,0,130878513
1577847834421,8072,going,0,130878513
1577847893421,8072,coming,0,130878513
1577847893421,8072,going,0,130878513
1577847952421,8072,coming,0,130878513
1577847952421,8072,going,0,130878513
1577848011421,8072,coming,0,130878513
1577848011421,8072,going,0,130878513
1577848070421,8072,coming,0,130878513
1577848070421,8072,going,0,130878513
1577848129421,8072,coming,0,130878513
1577848129421,8072,going,0,130878513
1577848188421,8072,coming,0,130878513
1577848188421,8072,going,0,130878513
1577848247421,8072,coming,0,130878513
1577848247421,8072,going,0,130878513
1577848306421,8072,coming,0,130878513
1577848306421,8072,going,0,130878513
1577848365421,8072,coming,0,130878513
1577848365421,8072,going,0,130878513
1577848424421,8072,coming,0,130878513
1577848424421,8072,going,0,130878513
1577848483421,8072,coming,0,130878513
1577848483421,8072,going,0,130878513
1577848542421,8072,coming,0,130878513
1577848542421,8072,going,0,130878513
1577848601421,8072,coming,0,130878513
1577848601421,8072,going,0,130878513
1577848660421,8072,coming,0,130878513
1577848660421,8072,going,0,130878513
1577848719421,8072,coming,0,130878513
1577848719421,8072,going,0,130878513
1577848778421,8072,coming,0,130878513
1577848778421,8072,going,0,130878513
1577848837421,8072,coming,0,130878513
1577848837421,8072,going,0,130878513
1577848896421,8072,coming,0,130878513
1577848896421,8072,going,0,130878513
1577848904296,4763,coming,0,130878513
1577848924296,4763,going,0,130878513
1577848955390,8072,coming,0,130878513
1577848955390,8072,going,0,130878513
1577849014390,8072,coming,0,130878513
1577849014390,8072,going,0,130878513
1577849046765,4950,coming,0,130878513
1577849047421,3866,coming,0,130878513
1577849051859,2435,coming,0,130878513
1577849051859,2435,coming,0,130878513
1577849051875,2435,coming,0,130878513
1577849051875,2435,coming,0,130878513
1577849051890,2435,coming,0,130878513
1577849051906,2435,coming,0,130878513
1577849052203,1748,coming,0,130878513
1577849052312,3502,coming,0,130878513
1577849052312,3503,coming,0,130878513
1577849052953,1006,coming,0,130878513
1577849060046,1006,going,0,130878513
1577849060796,1748,going,0,130878513
1577849061687,4950,going,0,130878513
1577849061812,3866,going,0,130878513
1577849063250,3502,going,0,130878513
1577849063250,3503,going,0,130878513
1577849073390,8072,coming,0,130878513
1577849073390,8072,going,0,130878513
1577849082968,1432,going,3000,130878513
1577849082968,2119,going,2500,130878513
1577849083015,4948,coming,0,130878513
1577849084515,4949,coming,0,130878513
1577849088781,1748,coming,0,130878513
1577849096796,1748,going,0,130878513
1577849110781,1748,coming,0,130878513
1577849115000,3496,coming,0,130878513
1577849120609,4662,coming,0,130878513
1577849121187,4662,going,0,130878513
1577849132390,8072,coming,0,130878513
1577849132390,8072,going,0,130878513
1577849134390,1748,going,0,130878513
1577849140593,1748,coming,0,130878513
1577849144718,2435,going,0,130878513
1577849144921,2435,going,0,130878513
1577849144984,2435,going,0,130878513
1577849145171,2435,going,0,130878513
1577849145203,2435,going,0,130878513
1577849153437,2435,going,0,130878513
1577849155140,2743,coming,0,130878513
1577849156359,2743,going,0,130878513
1577849159390,2743,coming,0,130878513
1577849160609,2743,going,0,130878513
1577849161109,1006,coming,100,130878513
1577849165328,1326,going,3000,130878513
1577849165328,1327,coming,2800,130878513
1577849167203,1748,going,0,130878513
1577849167640,3496,going,0,130878513
1577849168265,1006,going,100,130878513
1577849170218,4949,going,0,130878513
1577849170671,4948,going,0,130878513
1577849170937,2743,coming,3000,130878513
1577849170937,1356,coming,3000,130878513
1577849171015,1327,going,2800,130878513
1577849171015,1334,coming,3000,130878513
1577849172125,2743,going,3000,130878513
1577849172453,4948,coming,3000,130878513
1577849173687,4948,going,3000,130878513
1577849177203,1356,going,3000,130878513
1577849177203,1357,coming,5600,130878513
1577849181421,1748,coming,6000,130878513
1577849191390,8072,coming,6000,130878513
1577849191390,8072,going,6000,130878513
1577849196000,1357,going,5600,130878513
1577849196000,1358,coming,6000,130878513
1577849199781,3496,coming,3900,130878513
1577849201312,1358,going,6000,130878513
1577849201406,1334,going,3000,130878513
1577849201406,1327,coming,3200,130878513
1577849223375,1748,going,6000,130878513
1577849226296,1748,coming,3000,130878513
1577849238921,1748,going,3000,130878513
1577849240109,3496,going,3900,130878513
1577849249281,6368,going,3000,130878513
1577849250390,8072,coming,3000,130878513
1577849250390,8072,going,3000,130878513
1577849251890,1006,coming,3000,130878513
1577849256875,1748,coming,3000,130878513
1577849257296,6368,coming,3000,130878513
1577849259015,1006,going,3000,130878513
1577849261265,1748,going,3000,130878513
1577849268750,2743,coming,3000,130878513
1577849268812,1338,coming,3000,130878513
1577849268843,1327,going,3200,130878513
1577849268843,1329,coming,3000,130878513
1577849269968,2743,going,3000,130878513
1577849273859,6368,going,3000,130878513
1577849276125,1338,going,3000,130878513
1577849276125,1339,coming,6800,130878513
1577849278703,6367,coming,7000,130878513
1577849292390,2392,coming,8000,130878532
1577849292593,1339,going,6800,130878513
1577849292593,1340,coming,8000,130878533
1577849292687,6367,going,7000,130878513
1577849308984,1340,going,8000,130878533
1577849309000,2392,going,8000,130878532
1577849309062,1329,going,3000,130878513
1577849309062,1328,coming,8000,130878543
1577849309140,1328,going,8000,130878543
1577849309140,1327,coming,8000,130878543
1577849309390,8072,coming,8000,130878543
1577849309390,8072,going,8000,130878543
1577849309406,6368,coming,8000,130878543
1577849310359,4865,coming,7900,130878543
1577849328140,4865,going,7900,130878543
1577849365781,1381,coming,3000,130878543
1577849365921,1327,going,8000,130878543
1577849365921,1381,going,3000,130878543
1577849365921,1328,coming,3000,130878543
1577849365984,1328,going,3000,130878543
1577849365984,1327,coming,3000,130878543
1577849367937,2743,coming,3000,130878543
1577849367937,1344,coming,3000,130878543
1577849368015,1327,going,3000,130878543
1577849368015,1334,coming,3000,130878543
1577849368390,8072,coming,3000,130878543
1577849368390,8072,going,3000,130878543
1577849369109,2743,going,3000,130878543
1577849374015,1344,going,3000,130878543
1577849374015,1345,coming,5900,130878543
1577849427390,8072,coming,6000,130878543
1577849427390,8072,going,6000,130878543
1577849486390,8072,coming,6000,130878543
1577849486390,8072,going,6000,130878543
1577849500734,1345,going,5900,130878543
1577849500734,1346,coming,6000,130878543
1577849504953,2984,coming,3800,130878543
1577849505031,1346,going,6000,130878543
1577849505171,1334,going,3000,130878543
1577849505171,1326,coming,3800,130878543
1577849506375,2984,going,3800,130878543
1577849508500,1014,coming,0,130878543
1577849508656,1029,coming,0,130878543
1577849509187,1029,going,0,130878543
1577849534500,1014,going,0,130878543
1577849543437,2744,coming,0,130878543
1577849544593,2744,going,0,130878543
1577849545390,8072,coming,0,130878543
1577849545390,8072,going,0,130878543
1577849547171,2744,coming,0,130878543
1577849548500,2744,going,0,130878543
1577849553156,1326,going,3800,130878543
1577849553156,1327,coming,2900,130878543
1577849554187,2744,coming,3000,130878543
1577849554187,1335,coming,3000,130878543
1577849554265,1327,going,2900,130878543
1577849554265,1335,going,3000,130878543
1577849554265,1329,coming,3000,130878543
1577849554265,1336,coming,3000,130878543
1577849555421,2744,going,3000,130878543
1577849601765,2744,coming,10000,130878543
1577849601796,1336,going,3000,130878543
1577849601796,1337,coming,10000,130878543
1577849603031,2744,going,10000,130878543
1577849604390,8072,coming,9200,130878543
1577849604390,8072,going,9200,130878543
1577849610593,1337,going,10000,130878543
1577849610671,1329,going,3000,130878543
1577849610671,1327,coming,3100,130878543
1577849626890,2743,coming,3000,130878543
1577849626890,1356,coming,3000,130878543
1577849626953,1327,going,3100,130878543
1577849626953,1334,coming,3000,130878543
1577849628078,2743,going,3000,130878543
1577849633015,1356,going,3000,130878543
1577849633015,1357,coming,6000,130878543
1577849650578,1357,going,6000,130878543
1577849650578,1358,coming,6000,130878543
1577849655875,1358,going,6000,130878543
1577849655968,1334,going,3000,130878543
1577849655968,1327,coming,3200,130878543
1577849663390,8072,coming,3000,130878543
1577849663390,8072,going,3000,130878543
1577849666765,4867,going,3000,130878513
1577849666828,1135,coming,3000,130878543
1577849666984,1327,going,3200,130878543
1577849666984,1326,coming,3000,130878543
1577849667046,1135,going,3000,130878543
1577849668062,4867,coming,3000,130878543
1577849695875,1018,coming,0,130878543
1577849696109,1029,coming,0,130878543
1577849696562,1029,going,0,130878543
1577849702234,1326,going,3000,130878543
1577849702234,1328,coming,0,130878543
1577849722390,8072,coming,0,130878543
1577849722390,8072,going,0,130878543
1577849730765,1018,going,0,130878543
1577849730937,1029,coming,0,130878543
1577849731046,1328,going,0,130878543
1577849731046,1326,coming,0,130878543
1577849731500,1029,going,0,130878543
1577849747625,2744,coming,0,130878543
1577849748859,2744,going,0,130878543
1577849751296,2744,coming,0,130878543
1577849752500,2744,going,0,130878543
1577849757140,1326,going,0,130878543
1577849757140,1327,coming,2800,130878543
1577849759234,1327,going,2800,130878543
1577849759234,1328,coming,3000,130878543
1577849760703,1328,going,3000,130878543
1577849760703,1327,coming,3000,130878543
1577849761734,2743,coming,3000,130878543
1577849761812,1327,going,3000,130878543
1577849761812,1338,coming,3000,130878543
1577849761812,1329,coming,3000,130878543
1577849762968,2743,going,3000,130878543
1577849766687,6368,going,8000,130878543
1577849769312,1338,going,3000,130878543
1577849769312,1339,coming,6900,130878543
1577849770546,6367,coming,7000,130878543
1577849781390,8072,coming,8000,130878556
1577849781390,8072,going,8000,130878556
1577849784312,2392,coming,8000,130878562
1577849784546,1339,going,6900,130878543
1577849784546,1340,coming,8000,130878563
1577849784562,6367,going,7000,130878543
1577849800562,4865,coming,8000,130878573
1577849800828,1340,going,8000,130878563
1577849800843,2392,going,8000,130878562
1577849800859,1141,coming,8000,130878573
1577849800921,1329,going,3000,130878543
1577849800921,1328,coming,8000,130878573
1577849800968,1141,going,8000,130878573
1577849801140,1328,going,8000,130878573
1577849801140,1327,coming,8000,130878573
1577849801375,6368,coming,8000,130878573
1577849813031,4865,going,8000,130878573
1577849840390,8072,coming,3000,130878573
1577849840390,8072,going,3000,130878573
1577849899390,8072,coming,3000,130878573
1577849899390,8072,going,3000,130878573
1577849913750,2743,coming,3000,130878573
1577849913750,1356,coming,3000,130878573
1577849913765,1327,going,8000,130878573
1577849913765,1334,coming,3000,130878573
1577849914953,2743,going,3000,130878573
1577849919796,1356,going,3000,130878573
1577849919796,1357,coming,5900,130878573
1577849933062,1357,going,5900,130878573
1577849933062,1358,coming,6000,130878573
1577849938437,1358,going,6000,130878573
1577849938531,1334,going,3000,130878573
1577849938531,1327,coming,3200,130878573
1577849947156,2743,coming,3000,130878573
1577849947234,1338,coming,3000,130878573
1577849947265,1327,going,3200,130878573
1577849947265,1329,coming,3000,130878573
1577849948359,2743,going,3000,130878573
1577849952250,6368,going,8000,130878573
1577849954625,1338,going,3000,130878573
1577849954625,1339,coming,6900,130878573
1577849956093,6367,coming,7000,130878573
1577849958171,2991,coming,7000,130878573
1577849958312,2991,going,7000,130878573
1577849958390,8072,coming,7000,130878573
1577849958390,8072,going,7000,130878573
1577849969859,2392,coming,8000,130878592
1577849970078,1339,going,6900,130878573
1577849970078,1340,coming,8000,130878593
1577849970109,6367,going,7000,130878573
1577849975453,1748,coming,8000,130878603
1577849985125,1748,going,8000,130878603
1577849986171,4865,coming,8000,130878603
1577849986421,1340,going,8000,130878593
1577849986437,2392,going,8000,130878592
1577849986437,1141,coming,8000,130878603
1577849986500,1329,going,3000,130878573
1577849986500,1328,coming,8000,130878603
1577849986515,1141,going,8000,130878603
1577849986687,1328,going,8000,130878603
1577849986687,1327,coming,8000,130878603
1577849986734,6368,coming,8000,130878603
1577850012359,4865,going,8000,130878603
1577850017390,8072,coming,3000,130878603
1577850017390,8072,going,3000,130878603
1577850076390,8072,coming,3000,130878603
1577850076390,8072,going,3000,130878603
1577850135390,8072,coming,3000,130878603
1577850135390,8072,going,3000,130878603
1577850194390,8072,coming,3000,130878603
1577850194390,8072,going,3000,130878603
1577850253390,8072,coming,3000,130878603
1577850253390,8072,going,3000,130878603
1577850312390,8072,coming,3000,130878603
1577850312390,8072,going,3000,130878603
1577850371390,8072,coming,3000,130878603
1577850371390,8072,going,3000,130878603
1577850430390,8072,coming,3000,130878603
1577850430390,8072,going,3000,130878603
1577850448656,2393,going,2500,130878513
1577850451296,2744,coming,3000,130878603
1577850451375,1338,coming,3000,130878603
1577850451390,1327,going,8000,130878603
1577850451390,1329,coming,3000,130878603
1577850452437,2744,going,3000,130878603
1577850456296,6368,going,8000,130878603
1577850458703,1338,going,3000,130878603
1577850458703,1339,coming,6700,130878603
1577850459515,2991,coming,7000,130878603
1577850460156,6367,coming,7000,130878603
1577850460390,2991,going,7000,130878603
1577850462390,2991,coming,7000,130878603
1577850462593,2991,going,7000,130878603
1577850488890,4865,coming,10000,130878660
1577850489390,8072,coming,10000,130878662
1577850489390,8072,going,10000,130878662
1577850491453,4865,going,10000,130878660
1577850505281,1748,coming,10000,130878706
1577850520437,6173,coming,10000,130878749
1577850523140,4865,coming,10000,130878757
1577850525109,4865,going,10000,130878757
1577850525937,1748,going,10000,130878706
1577850537953,1095,coming,10000,130878798
1577850537953,2207,coming,10000,130878798
1577850538031,1339,going,6700,130878603
1577850538031,1340,coming,10000,130878798
1577850547046,6179,going,8000,130875759
1577850547250,1340,going,10000,130878798
1577850547328,1467,coming,10000,130878798
1577850547390,1329,going,3000,130878603
1577850547390,1327,coming,10000,130878798
1577850548296,1467,going,10000,130878798
1577850548390,8072,coming,10000,130878798
1577850548390,8072,going,10000,130878798
1577850549093,6368,coming,10000,130878798
1577850550187,4867,going,3000,130878543
1577850550187,6178,coming,9500,130878798
1577850552062,6173,going,10000,130878749
1577850553046,6178,going,9500,130878798
1577850553046,4871,coming,7200,130878798
1577850554875,1095,going,10000,130878798
1577850554875,2207,going,10000,130878798
1577850573593,6179,coming,3000,130878798
1577850574406,2745,coming,3000,130878798
1577850574484,1327,going,10000,130878798
1577850574484,1338,coming,3000,130878798
1577850574484,1329,coming,3000,130878798
1577850575625,2745,going,3000,130878798
1577850578156,6368,going,10000,130878798
1577850581890,1338,going,3000,130878798
1577850581890,1339,coming,6700,130878803
1577850597781,4865,coming,10000,130878840
1577850601296,4865,going,10000,130878840
1577850607390,8072,coming,10000,130878867
1577850607390,8072,going,10000,130878867
1577850618109,6173,coming,10000,130878897
1577850650843,4865,coming,10000,130878989
1577850652781,4865,going,10000,130878989
1577850666390,8072,coming,10000,130879033
1577850666390,8072,going,10000,130879033
1577850725390,8072,coming,10000,130879198
1577850725390,8072,going,10000,130879198
1577850726781,1748,coming,10000,130879202
1577850733656,3496,coming,10000,130879222
1577850738062,1748,going,10000,130879202
1577850740343,1093,coming,10000,130879240
1577850740343,2207,coming,10000,130879240
1577850740375,1339,going,6700,130878803
1577850740375,1340,coming,10000,130879240
1577850741640,3496,going,10000,130879222
1577850745078,2118,going,8000,130875612
1577850749687,1340,going,10000,130879240
1577850749765,1467,coming,10000,130879240
1577850749781,1329,going,3000,130878798
1577850749781,1327,coming,10000,130879240
1577850751421,6368,coming,9900,130879240
1577850752156,1467,going,10000,130879240
1577850753875,1093,going,10000,130879240
1577850753875,2207,going,10000,130879240
1577850756062,6173,going,10000,130878897
1577850774593,6367,going,7000,130878603
1577850774593,6366,coming,3000,130879240
1577850774656,3481,coming,3000,130879240
1577850774953,6368,going,9900,130879240
1577850782343,3481,going,3000,130879240
1577850784390,8072,coming,3000,130879240
1577850784390,8072,going,3000,130879240
1577850788828,6366,going,3000,130879240
1577850788890,2207,coming,3000,130879240
1577850793296,2207,going,3000,130879240
1577850796062,6368,coming,3000,130879240
1577850808218,1748,coming,3000,130879240
1577850810343,3496,coming,3000,130879240
1577850829390,1748,going,3000,130879240
1577850837890,1327,going,10000,130879240
1577850837890,1328,coming,3000,130879240
1577850838218,2745,coming,3000,130879240
1577850839390,2745,going,3000,130879240
1577850843390,8072,coming,3000,130879240
1577850843390,8072,going,3000,130879240
1577850847093,3496,going,3000,130879240
1577850847296,1328,going,3000,130879240
1577850847296,1327,coming,3000,130879240
1577850850515,2745,coming,3000,130879240
1577850850593,1338,coming,3000,130879240
1577850850640,1327,going,3000,130879240
1577850850640,1329,coming,3000,130879240
1577850850640,8822,coming,3000,130879240
1577850851703,2745,going,3000,130879240
1577850855718,6368,going,3000,130879240
1577850858265,1338,going,3000,130879240
1577850858265,1339,coming,6700,130879240
1577850860046,6367,coming,7000,130879240
1577850860062,3958,coming,7000,130879240
1577850861187,3958,going,7000,130879240
1577850873218,1748,coming,8000,130879258
1577850883921,4871,going,7200,130878798
1577850883921,6177,coming,10000,130879285
1577850883921,6180,coming,10000,130879285
1577850885296,6177,going,10000,130879285
1577850885296,6180,going,10000,130879285
1577850885296,6181,coming,10000,130879288
1577850885546,6173,coming,10000,130879289
1577850885703,6173,going,10000,130879289
1577850886890,6173,coming,10000,130879293
1577850889125,6173,going,10000,130879293
1577850889593,4865,coming,10000,130879300
1577850890000,3959,coming,10000,130879302
1577850890000,3959,coming,10000,130879302
1577850890609,1093,coming,10000,130879303
1577850890609,2207,coming,10000,130879303
1577850890625,1339,going,6700,130879240
1577850890625,1340,coming,10000,130879303
1577850894953,3496,coming,10000,130879303
1577850896125,4865,going,10000,130879300
1577850896125,3959,going,10000,130879302
1577850896125,3959,going,10000,130879302
1577850899906,1340,going,10000,130879303
1577850899984,1329,going,3000,130879240
1577850899984,1467,coming,10000,130879303
1577850899984,1327,coming,10000,130879303
1577850900078,1467,going,10000,130879303
1577850900250,1748,going,8000,130879258
1577850901031,4865,coming,10000,130879303
1577850901484,3959,coming,10000,130879303
1577850901484,3959,coming,10000,130879303
1577850901718,6368,coming,9800,130879303
1577850902390,8072,coming,9800,130879303
1577850902390,8072,going,9800,130879303
1577850903734,4865,going,10000,130879303
1577850903750,3959,going,10000,130879303
1577850903750,3959,going,10000,130879303
1577850919562,1093,going,10000,130879303
1577850919562,2207,going,10000,130879303
1577850919937,8822,going,3000,130879240
1577850940359,1327,going,10000,130879303
1577850940359,1328,coming,3000,130879303
1577850940984,2745,coming,3000,130879303
1577850942156,2745,going,3000,130879303
1577850952843,1748,coming,3000,130879303
1577850959156,3496,going,10000,130879303
1577850959328,1328,going,3000,130879303
1577850959328,1327,coming,3000,130879303
1577850959937,1748,going,3000,130879303
1577850961390,8072,coming,3000,130879303
1577850961390,8072,going,3000,130879303
1577850964484,2745,coming,3000,130879303
1577850964562,1338,coming,3000,130879303
1577850964578,1327,going,3000,130879303
1577850964578,1329,coming,3000,130879303
1577850964609,8822,coming,3000,130879303
1577850965625,2745,going,3000,130879303
1577850968437,6368,going,9800,130879303
1577850971968,1338,going,3000,130879303
1577850971968,1339,coming,6600,130879307
1577850977453,1748,coming,8000,130879319
1577850993265,4865,coming,10000,130879360
1577850993640,3959,coming,10000,130879361
1577850993640,3959,coming,10000,130879361
1577850994671,1339,going,6600,130879307
1577850994671,1093,coming,10000,130879363
1577850994671,2207,coming,10000,130879363
1577850994671,1340,coming,10000,130879363
1577850999015,1748,going,8000,130879319
1577850999578,4865,going,10000,130879360
1577850999578,3959,going,10000,130879361
1577850999578,3959,going,10000,130879361
1577851003921,1340,going,10000,130879363
1577851004015,1467,coming,10000,130879363
1577851004078,1329,going,3000,130879303
1577851004078,1327,coming,10000,130879363
1577851004859,1467,going,10000,130879363
1577851005578,4865,coming,9900,130879363
1577851005703,6368,coming,9900,130879363
1577851006000,3959,coming,9900,130879363
1577851006000,3959,coming,9900,130879363
1577851008593,4865,going,9900,130879363
1577851008593,3959,going,9900,130879363
1577851008593,3959,going,9900,130879363
1577851020390,8072,coming,3000,130879363
1577851020390,8072,going,3000,130879363
1577851021906,1093,going,10000,130879363
1577851021906,2207,going,10000,130879363
1577851023937,8822,going,3000,130879303
1577851054265,1748,coming,3000,130879363
1577851065343,3496,coming,3000,130879363
1577851079390,8072,coming,3000,130879363
1577851079390,8072,going,3000,130879363
1577851096968,1748,going,3000,130879363
1577851098656,3496,going,3000,130879363
1577851109953,2745,coming,3000,130879363
1577851109968,1338,coming,3000,130879363
1577851110046,1327,going,10000,130879363
1577851110046,1329,coming,3000,130879363
1577851110046,8822,coming,3000,130879363
1577851111078,2745,going,3000,130879363
1577851113578,1748,coming,4600,130879363
1577851114093,6368,going,9900,130879363
1577851116453,1093,coming,6000,130879365
1577851116453,2207,coming,6000,130879365
1577851116468,1338,going,3000,130879363
1577851116468,1340,coming,6000,130879365
1577851125015,1748,going,4600,130879363
1577851126187,6368,coming,6800,130879365
1577851126250,1467,coming,6800,130879365
1577851126843,6367,going,7000,130879240
1577851126843,6366,coming,6800,130879365
1577851126843,3481,coming,6800,130879365
1577851127171,6368,going,6800,130879365
1577851127218,1467,going,6800,130879365
1577851130218,1340,going,6000,130879365
1577851130281,1329,going,3000,130879363
1577851130281,1328,coming,6800,130879365
1577851130687,1328,going,6800,130879365
1577851130687,1327,coming,6800,130879365
1577851131625,4865,coming,6800,130879365
1577851132062,3959,coming,6400,130879365
1577851132062,3959,coming,6400,130879365
1577851134062,4865,going,6800,130879365
1577851134078,3959,going,6400,130879365
1577851134078,3959,going,6400,130879365
1577851134953,3481,going,6800,130879365
1577851138390,8072,coming,3000,130879365
1577851138390,8072,going,3000,130879365
1577851140359,6366,going,6800,130879365
1577851147500,6368,coming,3000,130879365
1577851148609,1093,going,6000,130879365
1577851148609,2207,going,6000,130879365
1577851150250,8822,going,3000,130879363
1577851176968,1748,coming,3000,130879365
1577851189515,1748,going,3000,130879365
1577851197390,8072,coming,3000,130879365
1577851197390,8072,going,3000,130879365
1577851256390,8072,coming,3000,130879365
1577851256390,8072,going,3000,130879365
1577851267546,2745,coming,3000,130879365
1577851267609,1338,coming,3000,130879365
1577851267671,8822,coming,3000,130879365
1577851267703,1327,going,6800,130879365
1577851267703,1329,coming,3000,130879365
1577851268750,2745,going,3000,130879365
1577851272515,6368,going,3000,130879365
1577851275046,1338,going,3000,130879365
1577851275046,1339,coming,6600,130879365
1577851276390,6367,coming,7000,130879365
1577851295796,1093,coming,8000,130879397
1577851295796,2207,coming,8000,130879397
1577851295890,1339,going,6600,130879365
1577851295890,1340,coming,8000,130879397
1577851301234,4865,coming,8000,130879397
1577851301625,3959,coming,8000,130879397
1577851301625,3959,coming,8000,130879397
1577851304328,4865,going,8000,130879397
1577851304359,3959,going,8000,130879397
1577851304359,3959,going,8000,130879397
1577851306515,6368,coming,8000,130879397
1577851306562,1467,coming,8000,130879397
1577851306953,1093,going,8000,130879397
1577851306953,2207,going,8000,130879397
1577851307484,1340,going,8000,130879397
1577851307625,1329,going,3000,130879365
1577851307625,1327,coming,8000,130879397
1577851309281,1467,going,8000,130879397
1577851315390,8072,coming,4400,130879397
1577851315390,8072,going,4400,130879397
1577851327500,8822,going,3000,130879365
1577851342406,2745,coming,3000,130879397
1577851342500,1338,coming,3000,130879397
1577851342515,1327,going,8000,130879397
1577851342515,1329,coming,3000,130879397
1577851342546,8822,coming,3000,130879397
1577851343609,2745,going,3000,130879397
1577851346093,6368,going,8000,130879397
1577851349937,1338,going,3000,130879397
1577851349937,1339,coming,6700,130879400
1577851368281,4865,coming,8000,130879441
1577851368703,3959,coming,8000,130879441
1577851368703,3959,coming,8000,130879441
1577851370437,1636,coming,8000,130879445
1577851370453,1636,going,8000,130879445
1577851370859,1748,coming,8000,130879446
1577851371671,4865,going,8000,130879441
1577851371671,3959,going,8000,130879441
1577851371671,3959,going,8000,130879441
1577851374375,1093,coming,8000,130879454
1577851374375,2207,coming,8000,130879454
1577851374390,8072,coming,8000,130879454
1577851374390,8072,going,8000,130879454
1577851374468,1339,going,6700,130879400
1577851374468,1340,coming,8000,130879454
1577851381046,1748,going,8000,130879446
1577851382953,4865,coming,8000,130879454
1577851383437,3959,coming,8000,130879454
1577851383437,3959,coming,8000,130879454
1577851385109,4865,going,8000,130879454
1577851385109,3959,going,8000,130879454
1577851385109,3959,going,8000,130879454
1577851385109,6368,coming,8000,130879454
1577851385171,1467,coming,8000,130879454
1577851386000,1340,going,8000,130879454
1577851386093,1329,going,3000,130879397
1577851386093,1327,coming,8000,130879454
1577851388703,1093,going,8000,130879454
1577851388703,2207,going,8000,130879454
1577851390265,1467,going,8000,130879454
1577851400531,1637,coming,3000,130879454
1577851406031,8822,going,3000,130879397
1577851423093,1748,coming,3000,130879454
1577851433390,8072,coming,3000,130879454
1577851433390,8072,going,3000,130879454
1577851434250,1635,going,3000,130875413
1577851434640,1748,going,3000,130879454
1577851451671,1748,coming,3000,130879454
1577851465437,1748,going,3000,130879454
1577851487718,2745,coming,3000,130879454
1577851487781,1338,coming,3000,130879454
1577851487796,1327,going,8000,130879454
1577851487796,1329,coming,3000,130879454
1577851487796,8822,coming,3000,130879454
1577851488968,2745,going,3000,130879454
1577851491593,6368,going,8000,130879454
1577851492390,8072,coming,4500,130879454
1577851492390,8072,going,4500,130879454
1577851495296,1338,going,3000,130879454
1577851495296,1339,coming,6700,130879458
1577851505859,1637,going,3000,130879454
1577851505859,1635,coming,10000,130879485
1577851505859,1638,coming,10000,130879485
1577851505859,1638,going,10000,130879485
1577851509031,4865,coming,10000,130879494
1577851509437,3959,coming,10000,130879495
1577851509437,3959,coming,10000,130879495
1577851512218,4865,going,10000,130879494
1577851512234,3959,going,10000,130879495
1577851512234,3959,going,10000,130879495
1577851524609,6173,coming,10000,130879537
1577851544625,8822,going,3000,130879454
1577851546765,1748,coming,10000,130879600
1577851551390,8072,coming,10000,130879613
1577851551390,8072,going,10000,130879613
1577851559671,1748,going,10000,130879600
1577851569671,6732,coming,10000,130879664
1577851579562,6732,going,10000,130879664
1577851610390,8072,coming,10000,130879779
1577851610390,8072,going,10000,130879779
1577851612421,4865,coming,10000,130879785
1577851612843,3959,coming,10000,130879786
1577851612843,3959,coming,10000,130879786
1577851614593,4865,going,10000,130879785
1577851614609,3959,going,10000,130879786
1577851614609,3959,going,10000,130879786
1577851619546,1748,coming,10000,130879805
1577851624281,6732,coming,10000,130879818
1577851632375,6732,going,10000,130879818
1577851648656,1748,going,10000,130879805
1577851658828,1748,coming,10000,130879915
1577851666468,1748,going,10000,130879915
1577851667906,1748,coming,10000,130879941
1577851669390,8072,coming,10000,130879945
1577851669390,8072,going,10000,130879945
1577851685093,1748,going,10000,130879941
1577851692140,8694,coming,10000,130880009
1577851692312,8694,going,10000,130880009
1577851702750,8694,coming,10000,130880039
1577851702968,8694,going,10000,130880039
1577851712078,8694,coming,10000,130880065
